Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY ,Zip Code
"San Jose, CA - Evergreen",14-Sep,$527K,-1.30%,2.10%,26,-7.10%,-25.70%,40,5.30%,-4.80%,22,29.40%,37.50%,17,3,2,103.20%,1.10%,0.20%,95135
"San Jose, CA - Evergreen",14-Oct,$500K,-5.00%,-3.50%,27,3.80%,-22.90%,30,-25.00%,-16.70%,16,-27.30%,-15.80%,18,2,-7,102.40%,-0.80%,0.90%,95135
"San Jose, CA - Evergreen",14-Nov,$406K,-18.80%,-20.00%,25,-7.40%,-21.90%,23,-23.30%,-8.00%,13,-18.80%,8.30%,18,0,-9,101.40%,-1.00%,-0.10%,95135
"San Jose, CA - Evergreen",14-Dec,$405K,-0.40%,-12.80%,22,-12.00%,-24.10%,15,-34.80%,-34.80%,8,-38.50%,33.30%,36,18,8,100.70%,-0.70%,-0.10%,95135
"San Jose, CA - Evergreen",15-Jan,$405K,0.10%,5.20%,17,-22.70%,-32.00%,15,0.00%,-28.60%,10,25.00%,150.00%,37,2,11,101.80%,1.10%,0.30%,95135
"San Jose, CA - Evergreen",15-Feb,$425K,4.80%,-2.90%,16,-5.90%,-44.80%,16,6.70%,-33.30%,9,-10.00%,50.00%,42,5,27,102.40%,0.60%,1.10%,95135
"San Jose, CA - Evergreen",15-Mar,$421K,-0.80%,-6.20%,17,6.30%,-32.00%,19,18.80%,-32.10%,8,-11.10%,33.30%,19,-23,5,101.20%,-1.30%,-1.20%,95135
"San Jose, CA - Evergreen",15-Apr,$453K,7.60%,-4.60%,20,17.60%,-23.10%,22,15.80%,-37.10%,9,12.50%,28.60%,19,-1,7,102.40%,1.20%,-0.10%,95135
"San Jose, CA - Evergreen",15-May,$452K,-0.20%,-14.20%,20,0.00%,-23.10%,21,-4.50%,-44.70%,6,-33.30%,-40.00%,15,-4,6,104.00%,1.60%,-1.20%,95135
"San Jose, CA - Evergreen",15-Jun,$495K,9.50%,-4.60%,17,-15.00%,-50.00%,31,47.60%,-16.20%,12,100.00%,9.10%,11,-4,1,105.10%,1.10%,0.90%,95135
"San Jose, CA - Evergreen",15-Jul,$576K,16.40%,0.70%,18,5.90%,-43.80%,32,3.20%,-13.50%,12,0.00%,-40.00%,10,-1,-2,106.00%,0.90%,2.30%,95135
"San Jose, CA - Evergreen",15-Aug,$610K,5.90%,14.30%,23,27.80%,-17.90%,37,15.60%,-2.60%,11,-8.30%,-35.30%,9,-1,-5,104.40%,-1.60%,2.30%,95135
"San Jose, CA - Evergreen",15-Sep,$623K,2.00%,18.20%,26,13.00%,0.00%,28,-24.30%,-30.00%,14,27.30%,-36.40%,10,1,-7,104.40%,0.00%,1.20%,95135
"San Jose, CA - Evergreen",15-Oct,$665K,6.80%,33.00%,24,-7.70%,-11.10%,22,-21.40%,-26.70%,11,-21.40%,-31.30%,27,17,9,102.50%,-1.90%,0.10%,95135
"San Jose, CA - Evergreen",15-Nov,$730K,9.80%,79.80%,19,-20.80%,-24.00%,17,-22.70%,-26.10%,5,-54.50%,-61.50%,39,12,21,101.50%,-0.90%,0.10%,95135
"San Jose, CA - Evergreen",15-Dec,$755K,3.40%,86.50%,16,-15.80%,-27.30%,11,-35.30%,-26.70%,4,-20.00%,-50.00%,36,-3,1,101.20%,-0.30%,0.50%,95135
"San Jose, CA - Evergreen",16-Jan,$567K,-24.90%,39.90%,14,-12.50%,-17.60%,9,-18.20%,-40.00%,2,-50.00%,-80.00%,49,13,12,101.40%,0.10%,-0.40%,95135
"San Jose, CA - Evergreen",16-Feb,$485K,-14.40%,14.30%,12,-14.30%,-25.00%,15,66.70%,-6.30%,7,250.00%,-22.20%,58,9,16,101.70%,0.30%,-0.70%,95135
"San Jose, CA - Evergreen",16-Mar,$518K,6.70%,22.90%,14,16.70%,-17.60%,21,40.00%,10.50%,7,0.00%,-12.50%,32,-26,13,102.90%,1.20%,1.70%,95135
"San Jose, CA - Evergreen",16-Apr,$660K,27.50%,45.70%,17,21.40%,-15.00%,22,4.80%,0.00%,5,-28.60%,-44.40%,13,-19,-6,104.30%,1.40%,1.90%,95135
"San Jose, CA - Evergreen",16-May,$676K,2.40%,49.50%,19,11.80%,-5.00%,22,0.00%,4.80%,9,80.00%,50.00%,13,0,-2,104.70%,0.40%,0.70%,95135
"San Jose, CA - Evergreen",16-Jun,$768K,13.60%,55.20%,19,0.00%,11.80%,17,-22.70%,-45.20%,7,-22.20%,-41.70%,23,10,12,103.90%,-0.80%,-1.20%,95135
"San Jose, CA - Evergreen",16-Jul,$725K,-5.60%,25.80%,16,-15.80%,-11.10%,27,58.80%,-15.60%,14,100.00%,16.70%,23,0,13,103.30%,-0.60%,-2.70%,95135
"San Jose, CA - Evergreen",16-Aug,$777K,7.20%,27.40%,19,18.80%,-17.40%,19,-29.60%,-48.60%,7,-50.00%,-36.40%,18,-6,9,102.10%,-1.20%,-2.30%,95135
"San Jose, CA - Evergreen",16-Sep,$598K,-23.10%,-4.00%,16,-15.80%,-38.50%,23,21.10%,-17.90%,10,42.90%,-28.60%,30,13,21,101.10%,-1.00%,-3.30%,95135
"San Jose, CA - Evergreen",16-Oct,$522K,-12.70%,-21.60%,18,12.50%,-25.00%,13,-43.50%,-40.90%,10,0.00%,-9.10%,36,6,9,100.40%,-0.70%,-2.10%,95135
"San Jose, CA - Evergreen",16-Nov,$440K,-15.60%,-39.70%,13,-27.80%,-31.60%,14,7.70%,-17.60%,6,-40.00%,20.00%,44,9,6,99.90%,-0.40%,-1.60%,95135
"San Jose, CA - Evergreen",16-Dec,$478K,8.50%,-36.70%,10,-23.10%,-37.50%,10,-28.60%,-9.10%,6,0.00%,50.00%,48,4,12,100.50%,0.60%,-0.70%,95135
"San Jose, CA - Everydale-Neimen",12-May,$218K,,-16.20%,1,,-66.70%,1,,,,,,12,,-41,,,,95148
"San Jose, CA - Everydale-Neimen",12-Jun,$218K,0.00%,-21.00%,1,0.00%,-50.00%,1,0.00%,,1,,,12,0,-57,,,,95148
"San Jose, CA - Everydale-Neimen",12-Jul,$218K,0.00%,-15.80%,1,0.00%,-50.00%,1,0.00%,,,,,12,0,-140,,,,95148
"San Jose, CA - Everydale-Neimen",13-Mar,$407K,,,1,,,1,,,,,,8,,,116.30%,,,95148
"San Jose, CA - Everydale-Neimen",13-Apr,$407K,0.00%,,1,0.00%,,1,0.00%,,,,,8,0,,116.30%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",13-May,$407K,0.00%,86.70%,1,0.00%,0.00%,1,0.00%,0.00%,1,,,8,0,-4,116.30%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",13-Nov,$385K,,,1,,,1,,,1,,,14,,,100.00%,,,95148
"San Jose, CA - Everydale-Neimen",13-Dec,$385K,0.00%,,1,0.00%,,1,0.00%,,1,0.00%,,14,0,,100.00%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",14-Jan,$385K,0.00%,,1,0.00%,,,,,,,,14,0,,100.00%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",14-Jun,$418K,,,2,,,3,,,1,,,12,,,103.10%,,,95148
"San Jose, CA - Everydale-Neimen",14-Jul,$418K,0.00%,,2,0.00%,,2,-33.30%,,1,0.00%,,12,0,,103.10%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",14-Aug,$418K,0.00%,,2,0.00%,,1,-50.00%,,1,0.00%,,12,0,,103.10%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",15-Jan,$421K,,9.40%,1,,0.00%,1,,,,,,12,,-2,105.50%,,5.50%,95148
"San Jose, CA - Everydale-Neimen",15-Feb,$421K,0.00%,,1,0.00%,,1,0.00%,,,,,12,0,,105.50%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",15-Mar,$421K,0.00%,,1,0.00%,,,,,,,,12,0,,105.50%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",15-Apr,$439K,4.30%,,1,0.00%,,2,,,1,,,7,-5,,110.30%,4.80%,,95148
"San Jose, CA - Everydale-Neimen",15-May,$439K,0.00%,,1,0.00%,,2,0.00%,,1,0.00%,,7,0,,110.30%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",15-Jun,$439K,0.00%,5.20%,1,0.00%,-50.00%,3,50.00%,0.00%,2,100.00%,100.00%,7,0,-5,110.30%,0.00%,7.20%,95148
"San Jose, CA - Everydale-Neimen",15-Jul,$414K,-5.70%,-0.80%,1,0.00%,-50.00%,1,-66.70%,-50.00%,,,,8,1,-4,103.80%,-6.60%,0.60%,95148
"San Jose, CA - Everydale-Neimen",15-Aug,$414K,0.00%,-0.80%,1,0.00%,-50.00%,1,0.00%,0.00%,,,,8,0,-4,103.80%,0.00%,0.60%,95148
"San Jose, CA - Everydale-Neimen",15-Sep,$414K,0.00%,,1,0.00%,,,,,,,,8,0,,103.80%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",16-Sep,$625K,,51.00%,1,,0.00%,,,,,,,75,,67,96.50%,,-7.30%,95148
"San Jose, CA - Everydale-Neimen",16-Oct,$532K,-15.00%,,2,100.00%,,,,,,,,93,18,,96.40%,-0.10%,,95148
"San Jose, CA - Everydale-Neimen",16-Nov,$532K,0.00%,,2,0.00%,,,,,,,,93,0,,96.40%,0.00%,,95148
"San Jose, CA - Everydale-Neimen",16-Dec,$438K,-17.60%,,1,-50.00%,,,,,,,,110,18,,96.30%,-0.10%,,95148
"San Jose, CA - Flickinger North",14-Apr,$314K,,,1,,,,,,,,,68,,,95.40%,,,95131
"San Jose, CA - Flickinger North",14-May,$314K,0.00%,,1,0.00%,,,,,,,,68,0,,95.40%,0.00%,,95131
"San Jose, CA - Flickinger North",14-Jun,$314K,0.00%,,1,0.00%,,,,,,,,68,0,,95.40%,0.00%,,95131
"San Jose, CA - Gilchrist",12-Jan,$123K,0.00%,,1,0.00%,,1,0.00%,,2,-33.30%,,182,0,,91.10%,0.00%,,95133
"San Jose, CA - Gilchrist",12-Feb,$123K,0.00%,,1,0.00%,,,,,,,,182,0,,91.10%,0.00%,,95133
"San Jose, CA - Gilchrist",12-May,$176K,,,1,,,4,,,1,,,10,,,109.80%,,,95133
"San Jose, CA - Gilchrist",12-Jun,$176K,0.00%,,3,200.00%,,2,-50.00%,,,,,11,1,,109.10%,-0.70%,,95133
"San Jose, CA - Gilchrist",12-Jul,$176K,0.00%,,3,0.00%,,2,0.00%,,1,,,11,0,,109.10%,0.00%,,95133
"San Jose, CA - Gilchrist",12-Aug,$147K,-16.10%,,4,33.30%,,1,-50.00%,,1,0.00%,,53,42,,99.90%,-9.10%,,95133
"San Jose, CA - Gilchrist",12-Sep,$147K,-0.50%,,2,-50.00%,,1,0.00%,,1,0.00%,,60,7,,91.10%,-8.80%,,95133
"San Jose, CA - Gilchrist",12-Oct,$150K,2.40%,,3,50.00%,,,,,,,,116,57,,93.30%,2.20%,,95133
"San Jose, CA - Gilchrist",12-Nov,$151K,1.00%,,1,-66.70%,,2,,,2,,,282,166,,97.70%,4.40%,,95133
"San Jose, CA - Gilchrist",12-Dec,$158K,4.50%,28.70%,2,100.00%,100.00%,2,0.00%,100.00%,2,0.00%,-33.30%,201,-81,19,100.40%,2.70%,9.30%,95133
"San Jose, CA - Gilchrist",13-Jan,$165K,4.30%,34.10%,1,-50.00%,0.00%,2,0.00%,100.00%,1,-50.00%,-50.00%,120,-81,-62,103.10%,2.70%,12.00%,95133
"San Jose, CA - Gilchrist",13-Feb,$182K,10.30%,48.00%,2,100.00%,100.00%,,,,,,,97,-23,-85,101.60%,-1.60%,10.50%,95133
"San Jose, CA - Gilchrist",13-Mar,$199K,9.30%,,1,-50.00%,,,,,,,,74,-23,,100.00%,-1.60%,,95133
"San Jose, CA - Gilchrist",13-Apr,$199K,0.00%,,1,0.00%,,,,,,,,74,0,,100.00%,0.00%,,95133
"San Jose, CA - Gilchrist",13-Nov,$270K,,78.30%,2,,100.00%,3,,50.00%,1,,-50.00%,18,,-264,101.80%,,4.10%,95133
"San Jose, CA - Gilchrist",13-Dec,$273K,1.10%,72.50%,3,50.00%,50.00%,2,-33.30%,0.00%,1,0.00%,-50.00%,23,5,-178,104.30%,2.50%,3.80%,95133
"San Jose, CA - Gilchrist",14-Jan,$273K,0.00%,65.50%,3,0.00%,200.00%,1,-50.00%,-50.00%,1,0.00%,0.00%,23,0,-97,104.30%,0.00%,1.20%,95133
"San Jose, CA - Gilchrist",14-Feb,$271K,-0.60%,49.00%,2,-33.30%,0.00%,,,,,,,129,106,32,101.40%,-2.90%,-0.20%,95133
"San Jose, CA - Gilchrist",14-Mar,$270K,-0.60%,35.40%,1,-50.00%,0.00%,,,,,,,90,-39,16,93.60%,-7.80%,-6.40%,95133
"San Jose, CA - Gilchrist",14-Apr,$270K,0.00%,35.40%,1,0.00%,0.00%,2,,,2,,,90,0,16,93.60%,0.00%,-6.40%,95133
"San Jose, CA - Gilchrist",14-May,$295K,9.50%,,1,0.00%,,2,0.00%,,,,,7,-83,,106.10%,12.50%,,95133
"San Jose, CA - Gilchrist",14-Jun,$287K,-2.90%,,2,100.00%,,2,0.00%,,,,,28,21,,101.20%,-5.00%,,95133
"San Jose, CA - Gilchrist",14-Jul,$287K,0.00%,,2,0.00%,,,,,,,,28,0,,101.20%,0.00%,,95133
"San Jose, CA - Gilchrist",14-Aug,$278K,-3.00%,,1,-50.00%,,,,,,,,48,21,,96.20%,-5.00%,,95133
"San Jose, CA - Gilchrist",15-May,$355K,,20.30%,1,,0.00%,1,,-50.00%,,,,8,,1,98.90%,,-7.20%,95133
"San Jose, CA - Gilchrist",15-Jun,$355K,0.00%,23.90%,1,0.00%,-50.00%,2,100.00%,0.00%,1,,,8,0,-20,98.90%,0.00%,-2.30%,95133
"San Jose, CA - Gilchrist",15-Jul,$342K,-3.70%,19.40%,2,100.00%,0.00%,1,-50.00%,,,,,15,7,-13,100.10%,1.20%,-1.10%,95133
"San Jose, CA - Gilchrist",15-Aug,$329K,-3.80%,18.30%,1,-50.00%,0.00%,1,0.00%,,,,,22,7,-26,101.20%,1.20%,5.00%,95133
"San Jose, CA - Gilchrist",15-Sep,$329K,0.00%,,1,0.00%,,,,,,,,22,0,,101.20%,0.00%,,95133
"San Jose, CA - Gilchrist",16-May,$385K,,8.50%,1,,0.00%,1,,0.00%,,,,33,,25,108.50%,,9.60%,95133
"San Jose, CA - Gilchrist",16-Jun,$385K,0.00%,8.50%,1,0.00%,0.00%,1,0.00%,-50.00%,,,,33,0,25,108.50%,0.00%,9.60%,95133
"San Jose, CA - Gilchrist",16-Jul,$385K,0.00%,12.60%,1,0.00%,-50.00%,1,0.00%,0.00%,1,,,33,0,18,108.50%,0.00%,8.40%,95133
"San Jose, CA - Gilchrist",16-Sep,$395K,,20.10%,1,,0.00%,1,,,,,,13,,-9,105.30%,,4.10%,95133
"San Jose, CA - Gilchrist",16-Oct,$395K,0.00%,,1,0.00%,,,,,,,,13,0,,105.30%,0.00%,,95133
"San Jose, CA - Gilchrist",16-Nov,$395K,0.00%,,1,0.00%,,,,,,,,13,0,,105.30%,0.00%,,95133
"San Jose, CA - Great Oaks",12-May,$290K,,23.90%,1,,-66.70%,1,,-66.70%,,,,95,,43,98.30%,,-3.50%,95111
"San Jose, CA - Great Oaks",12-Jun,$290K,0.00%,18.40%,1,0.00%,-66.70%,,,,,,,95,0,83,98.30%,0.00%,-3.50%,95111
"San Jose, CA - Great Oaks",12-Jul,$268K,-7.80%,-4.50%,2,100.00%,0.00%,1,,,,,,50,-45,38,102.60%,4.30%,-0.10%,95111
"San Jose, CA - Great Oaks",12-Aug,$285K,6.50%,16.30%,2,0.00%,100.00%,1,0.00%,,,,,5,-46,-9,103.50%,0.80%,3.50%,95111
"San Jose, CA - Great Oaks",12-Sep,$285K,0.00%,50.00%,2,0.00%,100.00%,2,100.00%,,1,,,5,0,-397,103.50%,0.00%,3.50%,95111
"San Jose, CA - Great Oaks",12-Oct,$325K,14.00%,71.10%,1,-50.00%,0.00%,2,0.00%,,2,100.00%,,4,-1,-397,100.00%,-3.50%,0.00%,95111
"San Jose, CA - Great Oaks",12-Nov,$360K,10.80%,89.50%,1,0.00%,0.00%,2,0.00%,,,,,59,55,-342,98.10%,-1.90%,-1.90%,95111
"San Jose, CA - Great Oaks",12-Dec,$375K,4.20%,,2,100.00%,,1,-50.00%,,,,,35,-25,,103.20%,5.10%,,95111
"San Jose, CA - Great Oaks",13-Jan,$375K,0.00%,,2,0.00%,,,,,,,,35,0,,103.20%,0.00%,,95111
"San Jose, CA - Great Oaks",13-Feb,$390K,4.00%,,1,-50.00%,,,,,,,,10,-25,,108.40%,5.10%,,95111
"San Jose, CA - Great Oaks",13-Jul,$435K,,62.60%,1,,-50.00%,2,,100.00%,,,,12,,-38,110.10%,,7.50%,95111
"San Jose, CA - Great Oaks",13-Aug,$435K,0.00%,52.60%,1,0.00%,-50.00%,1,-50.00%,0.00%,,,,12,0,8,110.10%,0.00%,6.60%,95111
"San Jose, CA - Great Oaks",13-Sep,$435K,0.00%,52.60%,1,0.00%,-50.00%,1,0.00%,-50.00%,,,,12,0,8,110.10%,0.00%,6.60%,95111
"San Jose, CA - Great Oaks",13-Oct,$375K,-13.80%,15.40%,1,0.00%,0.00%,,,,,,,9,-3,5,110.30%,0.20%,10.30%,95111
"San Jose, CA - Great Oaks",13-Nov,$375K,0.00%,4.20%,1,0.00%,0.00%,,,,,,,9,0,-50,110.30%,0.00%,12.20%,95111
"San Jose, CA - Great Oaks",13-Dec,$375K,0.00%,0.00%,1,0.00%,-50.00%,,,,,,,9,0,-26,110.30%,0.00%,7.10%,95111
"San Jose, CA - Great Oaks",14-Mar,$470K,,,1,,,3,,,,,,9,,,108.00%,,,95111
"San Jose, CA - Great Oaks",14-Apr,$440K,-6.40%,,3,200.00%,,3,0.00%,,,,,13,4,,105.60%,-2.50%,,95111
"San Jose, CA - Great Oaks",14-May,$433K,-1.70%,,4,33.30%,,2,-33.30%,,,,,11,-2,,104.20%,-1.40%,,95111
"San Jose, CA - Great Oaks",14-Jun,$425K,-1.70%,,3,-25.00%,,1,-50.00%,,,,,13,2,,102.90%,-1.30%,,95111
"San Jose, CA - Great Oaks",14-Jul,$425K,0.00%,-2.30%,1,-66.70%,0.00%,,,,,,,9,-4,-3,100.00%,-2.90%,-10.10%,95111
"San Jose, CA - Great Oaks",15-Nov,$500K,,,1,,,2,,,,,,37,,,99.00%,,,95111
"San Jose, CA - Great Oaks",15-Dec,$493K,-1.50%,,2,100.00%,,2,0.00%,,,,,27,-11,,100.10%,1.10%,,95111
"San Jose, CA - Great Oaks",16-Jan,$493K,0.00%,,2,0.00%,,,,,,,,27,0,,100.10%,0.00%,,95111
"San Jose, CA - Great Oaks",16-Feb,$485K,-1.50%,,1,-50.00%,,,,,,,,16,-11,,101.30%,1.10%,,95111
"San Jose, CA - Great Oaks",16-Jun,$513K,,,2,,,3,,,1,,,40,,,104.50%,,,95111
"San Jose, CA - Great Oaks",16-Jul,$513K,0.00%,,2,0.00%,,4,33.30%,,3,200.00%,,40,0,,104.50%,0.00%,,95111
"San Jose, CA - Great Oaks",16-Aug,$505K,-1.50%,,3,50.00%,,3,-25.00%,,2,-33.30%,,32,-8,,103.40%,-1.10%,,95111
"San Jose, CA - Great Oaks",16-Sep,$505K,0.00%,,3,0.00%,,3,0.00%,,1,-50.00%,,77,45,,99.60%,-3.80%,,95111
"San Jose, CA - Great Oaks",16-Oct,$505K,0.00%,,3,0.00%,,1,-66.70%,,1,0.00%,,77,0,,99.60%,0.00%,,95111
"San Jose, CA - Great Oaks",16-Nov,$514K,1.70%,2.70%,2,-33.30%,100.00%,1,0.00%,-50.00%,1,0.00%,,84,7,47,98.80%,-0.80%,-0.20%,95111
"San Jose, CA - Greylands",12-Jan,$450K,0.00%,16.30%,3,0.00%,200.00%,5,0.00%,,3,200.00%,,9,0,-103,103.30%,0.00%,4.00%,95125
"San Jose, CA - Greylands",12-Feb,$450K,0.00%,16.30%,3,0.00%,200.00%,4,-20.00%,300.00%,3,0.00%,200.00%,7,-2,-105,102.20%,-1.10%,2.90%,95125
"San Jose, CA - Greylands",12-Mar,$415K,-7.80%,,1,-66.70%,,5,25.00%,,2,-33.30%,,1,-6,,96.70%,-5.40%,,95125
"San Jose, CA - Greylands",12-Apr,$445K,7.20%,,5,400.00%,,3,-40.00%,,1,-50.00%,,7,6,,101.50%,4.80%,,95125
"San Jose, CA - Greylands",12-May,$445K,0.00%,-1.10%,5,0.00%,400.00%,5,66.70%,25.00%,1,0.00%,0.00%,7,0,-5,103.10%,1.60%,4.60%,95125
"San Jose, CA - Greylands",12-Jun,$445K,0.00%,-1.10%,7,40.00%,600.00%,5,0.00%,25.00%,2,100.00%,100.00%,12,5,0,102.20%,-0.90%,3.70%,95125
"San Jose, CA - Greylands",12-Jul,$491K,10.30%,0.20%,5,-28.60%,150.00%,7,40.00%,600.00%,2,0.00%,100.00%,12,-1,-4,102.50%,0.30%,4.20%,95125
"San Jose, CA - Greylands",12-Aug,$490K,-0.30%,-7.60%,6,20.00%,500.00%,7,0.00%,250.00%,1,-50.00%,-50.00%,13,2,-5,103.40%,0.90%,5.20%,95125
"San Jose, CA - Greylands",12-Sep,$488K,-0.30%,1.80%,7,16.70%,250.00%,8,14.30%,300.00%,,,,9,-4,-7,103.50%,0.10%,5.60%,95125
"San Jose, CA - Greylands",12-Oct,$457K,-6.50%,6.40%,8,14.30%,700.00%,7,-12.50%,40.00%,1,,-50.00%,10,1,-5,102.60%,-0.90%,5.10%,95125
"San Jose, CA - Greylands",12-Nov,$457K,0.00%,12.90%,8,0.00%,300.00%,6,-14.30%,20.00%,,,,8,-2,-11,101.70%,-0.90%,2.90%,95125
"San Jose, CA - Greylands",12-Dec,$519K,13.70%,15.40%,6,-25.00%,100.00%,6,0.00%,20.00%,,,,8,0,-1,102.60%,0.90%,-0.70%,95125
"San Jose, CA - Greylands",13-Jan,$565K,8.80%,25.60%,5,-16.70%,66.70%,4,-33.30%,-20.00%,,,,7,-1,-2,104.70%,2.10%,1.40%,95125
"San Jose, CA - Greylands",13-Feb,$580K,2.70%,28.90%,3,-40.00%,0.00%,3,-25.00%,-25.00%,,,,7,0,0,106.20%,1.50%,4.10%,95125
"San Jose, CA - Greylands",13-Mar,$585K,0.90%,41.00%,4,33.30%,300.00%,3,0.00%,-40.00%,,,,7,0,6,104.90%,-1.40%,8.10%,95125
"San Jose, CA - Greylands",13-Apr,$545K,-6.80%,22.50%,5,25.00%,0.00%,5,66.70%,66.70%,1,,0.00%,9,2,2,102.30%,-2.50%,0.80%,95125
"San Jose, CA - Greylands",13-May,$560K,2.80%,25.80%,6,20.00%,20.00%,4,-20.00%,-20.00%,,,,9,0,2,102.40%,0.10%,-0.70%,95125
"San Jose, CA - Greylands",13-Jun,$574K,2.40%,28.90%,5,-16.70%,-28.60%,3,-25.00%,-40.00%,1,,-50.00%,9,0,-3,101.40%,-1.00%,-0.80%,95125
"San Jose, CA - Greylands",13-Jul,$574K,0.10%,17.00%,2,-60.00%,-60.00%,1,-66.70%,-85.70%,,,,11,2,-1,101.00%,-0.50%,-1.60%,95125
"San Jose, CA - Greylands",13-Aug,$574K,-0.10%,17.20%,3,50.00%,-50.00%,5,400.00%,-28.60%,1,,0.00%,8,-3,-5,102.70%,1.80%,-0.70%,95125
"San Jose, CA - Greylands",13-Sep,$597K,4.10%,22.30%,4,33.30%,-42.90%,5,0.00%,-37.50%,1,0.00%,,12,4,3,102.50%,-0.20%,-0.90%,95125
"San Jose, CA - Greylands",13-Oct,$588K,-1.50%,28.80%,7,75.00%,-12.50%,7,40.00%,0.00%,,,,9,-3,-1,101.70%,-0.80%,-0.90%,95125
"San Jose, CA - Greylands",13-Nov,$589K,0.10%,28.90%,6,-14.30%,-25.00%,5,-28.60%,-16.70%,1,,,9,-1,1,100.70%,-1.10%,-1.00%,95125
"San Jose, CA - Greylands",13-Dec,$589K,0.10%,13.40%,5,-16.70%,-16.70%,4,-20.00%,-33.30%,1,0.00%,,7,-2,-1,100.70%,0.00%,-1.90%,95125
"San Jose, CA - Greylands",14-Jan,$604K,2.50%,6.80%,2,-60.00%,-60.00%,3,-25.00%,-25.00%,,,,7,0,0,100.70%,0.00%,-4.00%,95125
"San Jose, CA - Greylands",14-Feb,$612K,1.40%,5.50%,3,50.00%,0.00%,1,-66.70%,-66.70%,,,,8,1,1,99.90%,-0.80%,-6.40%,95125
"San Jose, CA - Greylands",14-Mar,$561K,-8.30%,-4.10%,2,-33.30%,-50.00%,1,0.00%,-66.70%,,,,37,29,30,99.60%,-0.20%,-5.20%,95125
"San Jose, CA - Greylands",14-Apr,$561K,0.00%,2.90%,2,0.00%,-60.00%,3,200.00%,-40.00%,1,,0.00%,37,0,28,99.60%,0.00%,-2.70%,95125
"San Jose, CA - Greylands",14-May,$630K,12.30%,12.50%,2,0.00%,-66.70%,5,66.70%,25.00%,1,0.00%,,12,-25,3,109.00%,9.40%,6.60%,95125
"San Jose, CA - Greylands",14-Jun,$640K,1.60%,11.60%,4,100.00%,-20.00%,9,80.00%,200.00%,2,100.00%,100.00%,11,-1,2,104.90%,-4.10%,3.50%,95125
"San Jose, CA - Greylands",14-Jul,$645K,0.80%,12.30%,7,75.00%,250.00%,8,-11.10%,700.00%,,,,9,-2,-2,105.10%,0.20%,4.10%,95125
"San Jose, CA - Greylands",14-Aug,$645K,0.00%,12.50%,9,28.60%,200.00%,8,0.00%,60.00%,1,,0.00%,8,-1,0,102.70%,-2.40%,0.00%,95125
"San Jose, CA - Greylands",14-Sep,$635K,-1.60%,6.40%,8,-11.10%,100.00%,5,-37.50%,0.00%,1,0.00%,0.00%,8,0,-4,102.50%,-0.20%,0.00%,95125
"San Jose, CA - Greylands",14-Oct,$625K,-1.60%,6.30%,6,-25.00%,-14.30%,3,-40.00%,-57.10%,,,,9,1,-1,101.00%,-1.50%,-0.70%,95125
"San Jose, CA - Greylands",14-Nov,$535K,-14.40%,-9.10%,3,-50.00%,-50.00%,1,-66.70%,-80.00%,,,,18,10,10,99.50%,-1.60%,-1.20%,95125
"San Jose, CA - Greylands",14-Dec,$552K,3.20%,-6.30%,3,0.00%,-40.00%,,,,,,,44,26,37,100.40%,1.00%,-0.20%,95125
"San Jose, CA - Greylands",15-Jan,$479K,-13.20%,-20.60%,2,-33.30%,0.00%,1,,-66.70%,1,,,80,37,73,99.80%,-0.70%,-0.90%,95125
"San Jose, CA - Greylands",15-Feb,$552K,15.20%,-9.80%,1,-50.00%,-66.70%,1,0.00%,0.00%,,,,,,,100.40%,0.60%,0.50%,95125
"San Jose, CA - Greylands",15-Mar,$685K,24.10%,22.10%,2,100.00%,0.00%,3,200.00%,200.00%,,,,10,,-27,106.60%,6.30%,7.00%,95125
"San Jose, CA - Greylands",15-Apr,$630K,-8.00%,12.30%,3,50.00%,50.00%,3,0.00%,0.00%,1,,0.00%,10,0,-27,105.50%,-1.10%,5.90%,95125
"San Jose, CA - Greylands",15-May,$690K,9.50%,9.50%,4,33.30%,100.00%,5,66.70%,0.00%,1,0.00%,0.00%,10,1,-2,105.90%,0.30%,-3.10%,95125
"San Jose, CA - Greylands",15-Jun,$768K,11.20%,19.90%,4,0.00%,0.00%,3,-40.00%,-66.70%,,,,11,1,0,108.40%,2.60%,3.50%,95125
"San Jose, CA - Greylands",15-Jul,$768K,0.10%,19.10%,3,-25.00%,-57.10%,2,-33.30%,-75.00%,,,,11,0,2,110.10%,1.70%,5.00%,95125
